subject,number,section,times,locations,rating,workload
HIST,193J,1,Th 1:30pm-3:20pm,HQ 109 - Humanities Quadrangle 109,,
HIST,197J,1,M 9:25am-11:15am,HQ C03 - Humanities Quadrangle C03,,
HIST,199,1,MW 11:35am-12:25pm,HLH17 101 - 17 Hillhouse Avenue 101,3.8059702364265022,3.140349032800673
HIST,199,A,Th 1:30pm-2:20pm,TBA,3.8059702364265022,3.140349032800673
HIST,199,B,Th 2:30pm-3:20pm,TBA,3.8059702364265022,3.140349032800673
HIST,199,C,Th 7pm-7:50pm,TBA,3.8059702364265022,3.140349032800673
HIST,199,D,Th 1:30pm-2:20pm,TBA,3.8059702364265022,3.140349032800673
HIST,202J,1,W 1:30pm-3:20pm + 1,WLH 004 - William L. Harkness Hall 004 + 1,,
HIST,204J,1,Th 3:30pm-5:20pm,HQ 109 - Humanities Quadrangle 109,,
HIST,210J,1,W 3:30pm-5:20pm,HQ 127 - Humanities Quadrangle 127,,
HIST,211,1,TTh 2:30pm-3:20pm,HQ 207 - Humanities Quadrangle 207,3.84288614893878,3.054424947145877
HIST,211,A,Th 4pm-4:50pm,TBA,3.84288614893878,3.054424947145877
HIST,211,B,F 11:35am-12:25pm,TBA,3.84288614893878,3.054424947145877
HIST,211,C,Th 7pm-7:50pm,TBA,3.84288614893878,3.054424947145877
HIST,211,D,F 3:30pm-4:20pm,TBA,3.84288614893878,3.054424947145877
HIST,212J,1,W 1:30pm-3:20pm,HQ C03 - Humanities Quadrangle C03,4.0,3.0
HIST,215,1,TTh 2:30pm-3:20pm,WLH 116 - William L. Harkness Hall 116,4.142443783068783,2.767991775173526
HIST,215,A,Th 3:30pm-4:20pm,TBA,4.142443783068783,2.767991775173526
HIST,215,B,Th 3:30pm-4:20pm,TBA,4.142443783068783,2.767991775173526
HIST,215,C,Th 4:30pm-5:20pm,TBA,4.142443783068783,2.767991775173526
HIST,215,D,F 11:35am-12:25pm,TBA,4.142443783068783,2.767991775173526
HIST,215J,1,W 1:30pm-3:20pm,HLH31 108 - 31 Hillhouse Avenue 108,4.473768529450348,4.292055775478236
HIST,217J,1,M 3:30pm-5:20pm,HQ 313 - Humanities Quadrangle 313,,
HIST,218,1,TTh 11:35am-12:50pm + 1,WLH 119 - William L. Harkness Hall 119 + 1,4.230576724296617,3.067875457875458
HIST,218,A,F 10:30am-11:20am,TBA,4.230576724296617,3.067875457875458
HIST,218,B,F 2:30pm-3:20pm,TBA,4.230576724296617,3.067875457875458
HIST,218,C,M 3:30pm-4:20pm,TBA,4.230576724296617,3.067875457875458
HIST,218,D,M 4:30pm-5:20pm,TBA,4.230576724296617,3.067875457875458
HIST,218,E,F 2:30pm-3:20pm,TBA,4.230576724296617,3.067875457875458
HIST,218,F,M 5pm-5:50pm,TBA,4.230576724296617,3.067875457875458
HIST,220,1,TBA,TBA,4.569444444444445,3.481481481481481
HIST,220J,1,W 1:30pm-3:20pm,HQ 209 - Humanities Quadrangle 209,4.325384615384616,2.795337995337995
HIST,222J,1,T 1:30pm-3:20pm,HQ 109 - Humanities Quadrangle 109,4.464090909090909,3.298585858585858
HIST,223,1,TTh 11:35am-12:50pm,HQ 132 - Humanities Quadrangle 132,,
HIST,223,A,Th 3:30pm-4:20pm,TBA,,
HIST,225,1,MW 9:25am-10:15am + 1,WLH 113 - William L. Harkness Hall 113 + 1,3.904761904761904,3.136363636363636
HIST,225,A,W 5pm-5:50pm,TBA,3.904761904761904,3.136363636363636
HIST,225,B,W 7pm-7:50pm,TBA,3.904761904761904,3.136363636363636
HIST,225,C,Th 5pm-5:50pm,TBA,3.904761904761904,3.136363636363636
HIST,225,D,Th 7pm-7:50pm,TBA,3.904761904761904,3.136363636363636
HIST,225J,1,TBA,TBA,4.0,2.777777777777777
HIST,228J,1,W 9:25am-11:15am,HQ C15 - Humanities Quadrangle C15,,
HIST,230,A,W 7pm-7:50pm,TBA,,
HIST,230,B,Th 4pm-4:50pm,TBA,,
HIST,230,1,MW 2:30pm-3:20pm,HQ 132 - Humanities Quadrangle 132,,
HIST,231J,1,TBA,TBA,4.5019780219780205,3.523593073593074
HIST,238,A,W 2:30pm-3:20pm,TBA,,
HIST,238,B,W 3:30pm-4:20pm,TBA,,
HIST,238,1,MW 10:30am-11:20am,HQ 207 - Humanities Quadrangle 207,,
HIST,238,C,Th 2:30pm-3:20pm,TBA,,
HIST,238,D,Th 3:30pm-4:20pm,TBA,,
HIST,238,E,W 7pm-7:50pm,TBA,,
HIST,238,F,W 8pm-8:50pm,TBA,,
HIST,239,1,TBA,TBA,3.876684332358675,2.810553826322077
HIST,242J,1,Th 9:25am-11:15am,LUCE 202 - Luce Hall 202,4.0713048855905996,2.726135768992912
HIST,245J,1,T 1:30pm-3:20pm,RKZ 102 - Rosenkranz Hall 102,4.466666666666666,2.774074074074074
HIST,246,1,TTh 10:30am-11:20am,HQ L01 - Humanities Quadrangle L01,3.718618431948334,2.685986161148281
HIST,246,A,Th 4:30pm-5:20pm,TBA,3.718618431948334,2.685986161148281
HIST,246,B,Th 5pm-5:50pm,TBA,3.718618431948334,2.685986161148281
HIST,246,C,Th 7pm-7:50pm,TBA,3.718618431948334,2.685986161148281
HIST,246,D,F 11:35am-12:25pm,TBA,3.718618431948334,2.685986161148281
HIST,246,E,F 10:30am-11:20am,TBA,3.718618431948334,2.685986161148281
HIST,246,F,W 4pm-4:50pm,TBA,3.718618431948334,2.685986161148281
HIST,246,G,Th 4pm-4:50pm,TBA,3.718618431948334,2.685986161148281
HIST,246,H,Th 8pm-8:50pm,TBA,3.718618431948334,2.685986161148281
HIST,253J,1,T 9:25am-11:15am,HQ 109 - Humanities Quadrangle 109,4.327922077922078,3.077380952380953
HIST,254,1,TBA,TBA,4.30421906693712,3.76014367816092
HIST,256J,1,F 1:30pm-3:20pm,HQ 209 - Humanities Quadrangle 209,,
HIST,258J,1,M 1:30pm-3:20pm,HQ C64 - Humanities Quadrangle C64,,
HIST,260J,1,TBA,TBA,4.038809523809524,2.98952380952381
HIST,264,1,TTh 2:30pm-3:20pm,HQ L02 - Humanities Quadrangle L02,4.442672164523583,3.299818969989734
HIST,264,A,T 3:30pm-4:20pm,TBA,4.442672164523583,3.299818969989734
HIST,264,B,T 5pm-5:50pm,TBA,4.442672164523583,3.299818969989734
HIST,264,C,W 1:30pm-2:20pm,TBA,4.442672164523583,3.299818969989734
HIST,264,D,F 1:30pm-2:20pm,TBA,4.442672164523583,3.299818969989734
HIST,264,E,Th 3:30pm-4:20pm,TBA,4.442672164523583,3.299818969989734
HIST,264,F,Th 4:30pm-5:20pm,TBA,4.442672164523583,3.299818969989734
HIST,264,G,Th 7pm-7:50pm,TBA,4.442672164523583,3.299818969989734
HIST,264,H,Th 8am-8:50am,TBA,4.442672164523583,3.299818969989734
HIST,267J,1,W 1:30pm-3:20pm,HQ C11 - Humanities Quadrangle C11,4.3901098901098905,3.227106227106226
HIST,269J,1,T 1:30pm-3:20pm,HQ C64 - Humanities Quadrangle C64,4.295833333333333,2.983333333333333
HIST,276,1,TBA,TBA,3.8730264980486133,2.746653259565976
HIST,277J,1,TBA,TBA,4.689466783216783,4.388049450549451
HIST,282J,1,T 9:25am-11:15am,HQ C15 - Humanities Quadrangle C15,,
HIST,283J,1,T 1:30pm-3:20pm,HQ 401 - Humanities Quadrangle 401,,
HIST,287J,1,Th 1:30pm-3:20pm,WLH 003 - William L. Harkness Hall 003,4.5,2.4
HIST,289J,1,TBA,TBA,4.171957671957672,3.082010582010582
HIST,299,1,TBA,TBA,,
HIST,300,1,MW 2:30pm-3:20pm + 1,HQ 133 - Humanities Quadrangle 133 + 1,3.410653267677294,2.66650577274827
HIST,300,A,Th 4pm-4:50pm,TBA,3.410653267677294,2.66650577274827
HIST,300,B,Th 5pm-5:50pm,TBA,3.410653267677294,2.66650577274827
HIST,300,C,W 3:30pm-4:20pm,TBA,3.410653267677294,2.66650577274827
HIST,300,D,W 8pm-8:50pm,TBA,3.410653267677294,2.66650577274827
HIST,300,E,Th 4pm-4:50pm,TBA,3.410653267677294,2.66650577274827
HIST,300,F,Th 5pm-5:50pm,TBA,3.410653267677294,2.66650577274827
HIST,305,1,MW 2:30pm-3:45pm,WLH 207 - William L. Harkness Hall 207,,
HIST,309J,1,F 1:30pm-3:20pm,SML 218 - Sterling Memorial Library 218,4.111813186813187,3.419368131868132
HIST,310J,1,T 3:30pm-5:20pm,WLH 002 - William L. Harkness Hall 002,,
HIST,313J,1,TBA,TBA,4.267399267399267,3.6538461538461533
HIST,315J,1,M 3:30pm-5:20pm,WTS A35 - Watson Center 60 Sachem Street A35,,
HIST,319J,1,TBA,TBA,4.111111111111111,3.444444444444444
HIST,321J,1,W 1:30pm-3:20pm,HQ 213 - Humanities Quadrangle 213,,
HIST,324J,1,M 9:25am-11:15am + 1,WLH 003 - William L. Harkness Hall 003 + 1,3.538461538461538,3.0
HIST,326J,1,TBA,TBA,4.681818181818182,3.227272727272727
HIST,332J,1,T 3:30pm-5:20pm,HQ C01 - Humanities Quadrangle C01,,
HIST,340,1,TTh 9:25am-10:15am,HQ 133 - Humanities Quadrangle 133,3.83754069140317,2.616690005272348
HIST,340,A,Th 5pm-5:50pm,TBA,3.83754069140317,2.616690005272348
HIST,340,B,Th 7pm-7:50pm,TBA,3.83754069140317,2.616690005272348
HIST,345J,1,T 1:30pm-3:20pm,HQ C07 - Humanities Quadrangle C07,,
HIST,352J,1,T 1:30pm-3:20pm,HQ C05 - Humanities Quadrangle C05,4.75,3.0
HIST,353,1,TTh 2:30pm-3:20pm,HQ 133 - Humanities Quadrangle 133,,
HIST,353,A,Th 4pm-4:50pm,TBA,,
HIST,353,B,Th 7pm-7:50pm,TBA,,
HIST,361,1,TTh 10:30am-11:20am,HQ L02 - Humanities Quadrangle L02,3.945523358907793,2.867545924500955
HIST,361,A,M 10:30am-11:20am,TBA,3.945523358907793,2.867545924500955
HIST,361,B,M 5pm-5:50pm,TBA,3.945523358907793,2.867545924500955
HIST,374J,1,M 1:30pm-3:20pm,HQ 127 - Humanities Quadrangle 127,4.0,3.583333333333333
HIST,375,1,TBA,TBA,3.6049430641821942,3.319875776397515
HIST,375,A,TBA,TBA,3.6049430641821942,3.319875776397515
HIST,381,1,MW 2:30pm-3:45pm,WLH 119 - William L. Harkness Hall 119,4.031678572918982,2.944676013641531
HIST,381,A,T 2:30pm-3:20pm,TBA,4.031678572918982,2.944676013641531
HIST,381,B,T 3:30pm-4:20pm,TBA,4.031678572918982,2.944676013641531
HIST,381,C,Th 2:30pm-3:20pm,TBA,4.031678572918982,2.944676013641531
HIST,381,D,Th 3:30pm-4:20pm,TBA,4.031678572918982,2.944676013641531
HIST,386J,1,T 3:30pm-5:20pm,WTS B39 - Watson Center 60 Sachem Street B39,,
HIST,396J,1,M 1:30pm-3:20pm,HQ 225 - Humanities Quadrangle 225,4.444444444444445,3.5555555555555562
HIST,403J,1,M 1:30pm-3:20pm,HQ 401 - Humanities Quadrangle 401,4.454545454545454,2.909090909090909
HIST,408J,1,Th 1:30pm-3:20pm,HQ C15 - Humanities Quadrangle C15,4.714285714285714,3.714285714285713
HIST,416,1,MW 10:30am-11:20am + 1,HQ L02 - Humanities Quadrangle L02 + 1,3.609748508098892,2.821845001228199
HIST,416,A,W 7pm-7:50pm,TBA,3.609748508098892,2.821845001228199
HIST,416,B,Th 1:30pm-2:20pm,TBA,3.609748508098892,2.821845001228199
HIST,416,C,Th 2:30pm-3:20pm,TBA,3.609748508098892,2.821845001228199
HIST,416,D,Th 4pm-4:50pm,TBA,3.609748508098892,2.821845001228199
HIST,416,E,Th 5pm-5:50pm,TBA,3.609748508098892,2.821845001228199
HIST,416,F,Th 7pm-7:50pm,TBA,3.609748508098892,2.821845001228199
HIST,428J,1,T 1:30pm-3:20pm,HQ C01 - Humanities Quadrangle C01,,
HIST,449J,1,TBA,TBA,,
HIST,455J,1,TBA,TBA,4.416666666666666,2.916666666666667
HIST,455J,2,TBA,TBA,4.416666666666666,2.916666666666667
HIST,459J,1,MW 2:30pm-3:45pm,CO493 208 - 493 College Street 208,4.31875,2.7
HIST,464J,1,Th 1:30pm-3:20pm,HQ C07 - Humanities Quadrangle C07,4.214285714285714,3.857142857142857
HIST,465J,1,TBA,TBA,,
HIST,479,1,TBA,TBA,4.945238095238095,2.408053500284576
HIST,482J,1,M 2:30pm-4:30pm,HQ C15 - Humanities Quadrangle C15,4.038114228241255,3.83625116713352
HIST,494,1,TBA,TBA,4.75,3.654761904761904
HIST,495,1,TBA,TBA,3.643323970431294,3.390616910287836
HIST,496,1,TBA,TBA,3.865127378298726,4.442429632917233
HIST,497,1,TBA,TBA,3.685185185185185,4.138888888888889
HIST,521,1,W 11:35am-12:50pm,PH 207 - Phelps Hall 207,,
HIST,532,1,M 10:30am-12pm,BRBL,,
HIST,538,1,W 1:30pm-3:20pm,HQ 313 - Humanities Quadrangle 313,,
HIST,564,1,W 3:30pm-5:20pm,HQ 209 - Humanities Quadrangle 209,3.959090909090909,4.166666666666667
HIST,569,1,Th 3:30pm-5:20pm,SDQ BUSH-S200 - Sterling Divinity Quadrangle BUSH-S200,,
HIST,609,1,W 3:30pm-5:20pm + 1,WLH 209 - William L. Harkness Hall 209 + 1,,
HIST,640,1,Th 1:30pm-3:20pm,HQ 227 - Humanities Quadrangle 227,,
HIST,654,1,T 9:25am-11:15am,HQ 123 - Humanities Quadrangle 123,4.777777777777778,3.5555555555555562
HIST,675,1,M 1:30pm-3:20pm,WLH 012 - William L. Harkness Hall 012,,
HIST,685,1,T 1:30pm-3:20pm,HQ 127 - Humanities Quadrangle 127,,
HIST,687,1,W 1:30pm-3:20pm + 1,HQ 127 - Humanities Quadrangle 127 + 1,4.625,3.277777777777778
HIST,715,1,TBA,TBA,4.42,3.3
HIST,723,1,T 3:30pm-5:20pm,HQ C07 - Humanities Quadrangle C07,4.6,3.8
HIST,734,1,T 7pm-8:50pm,HQ 127 - Humanities Quadrangle 127,4.433333333333333,4.25
HIST,736,1,M 9:25am-11:15am,HQ 123 - Humanities Quadrangle 123,4.914285714285714,
HIST,746,1,W 1:30pm-3:20pm,HQ 207 - Humanities Quadrangle 207,4.074458874458874,3.146768707482993
HIST,753,1,F 9:25am-11:15am,HQ 225 - Humanities Quadrangle 225,,
HIST,765,1,Th 7pm-8:50pm,HQ 109 - Humanities Quadrangle 109,4.9333333333333345,2.8666666666666663
HIST,793,1,M 1:30pm-3:20pm,HQ 213 - Humanities Quadrangle 213,,
HIST,797,1,T 9:25am-11:15am + 1,HQ 309 - Humanities Quadrangle 309 + 1,4.571428571428571,4.714285714285714
HIST,810,1,Th 1:30pm-3:20pm,HQ C03 - Humanities Quadrangle C03,4.755555555555556,4.0
HIST,817,1,T 1:30pm-3:20pm,WLH 204 - William L. Harkness Hall 204,,
HIST,833,1,W 9:25am-11:15am + 1,HQ 123 - Humanities Quadrangle 123 + 1,4.116666666666666,
HIST,889,1,M 1:30pm-3:20pm + 1,HQ 317 - Humanities Quadrangle 317 + 1,4.583333333333334,4.0
HIST,921,1,TBA,TBA,4.7491341991342,3.571428571428572
HIST,943,1,W 3:30pm-5:20pm,WLH 011 - William L. Harkness Hall 011,4.433035714285714,3.5
HIST,948,1,M 9:25am-11:15am,HQ C64 - Humanities Quadrangle C64,,
HIST,949,1,F 1:30pm-3:20pm,HQ 127 - Humanities Quadrangle 127,4.3,3.628571428571429
HIST,961,1,T 1:30pm-3:20pm + 1,HQ C65 - Humanities Quadrangle C65 + 1,,
HIST,964,1,W 5:30pm-7:20pm,HQ 209 - Humanities Quadrangle 209,,
HIST,994,1,TBA,TBA,,
HIST,995,1,TBA,TBA,,
HIST,998,1,TBA,TBA,,
HIST,999,1,TBA,TBA,,
HLTH,081,1,TTh 2:30pm-3:45pm,WLH 013 - William L. Harkness Hall 013,4.04665404040404,2.627209595959596
HLTH,230,1,MW 11:35am-12:25pm,LORIA 250 - Loria Center 250,3.968986448669037,2.89443477807524
HLTH,230,A,Th 4pm-4:50pm,TBA,3.968986448669037,2.89443477807524
HLTH,230,B,W 5pm-5:50pm,TBA,3.968986448669037,2.89443477807524
HLTH,230,C,Th 7pm-7:50pm,TBA,3.968986448669037,2.89443477807524
HLTH,230,D,W 2:30pm-3:20pm,TBA,3.968986448669037,2.89443477807524
HLTH,370,1,TBA,TBA,4.798106060606061,2.881983294483294
HLTH,425,1,W 1:30pm-3:20pm + 1,WLH 014 - William L. Harkness Hall 014 + 1,4.333333333333333,3.416666666666666
HMRT,100,1,TTh 2:30pm-3:20pm + 1,LC 211 - Linsly-Chittenden Hall 211 + 1,3.160045695718988,2.8361866783644
HMRT,460,1,TBA,TBA,,
HMRT,470,1,TBA,TBA,,
HNDI,120,1,M-F 10:30am-11:20am,LUCE 102 - Luce Hall 102,3.976300624416433,2.684878923160173
HNDI,120,2,M-F 1:30pm-2:20pm,LUCE 102 - Luce Hall 102,3.976300624416433,2.684878923160173
HNDI,140,1,M-F 11:35am-12:25pm,LUCE 102 - Luce Hall 102,,
HNDI,142,1,TTh 4pm-5:15pm,RKZ 08 - Rosenkranz Hall 08,4.383673469387754,2.724319727891156
HNDI,198,1,TBA,TBA,4.425,2.7
HNDI,370,1,MW 4pm-5:15pm,RKZ 02 - Rosenkranz Hall 02,,
HNDI,520,1,M-F 10:30am-11:20am,LUCE 102 - Luce Hall 102,3.976300624416433,2.684878923160173
HNDI,520,2,M-F 1:30pm-2:20pm,LUCE 102 - Luce Hall 102,3.976300624416433,2.684878923160173
HNDI,540,1,M-F 11:35am-12:25pm,LUCE 102 - Luce Hall 102,,
HNDI,542,1,TTh 4pm-5:15pm,RKZ 08 - Rosenkranz Hall 08,4.383673469387754,2.724319727891156
HNDI,598,1,TBA,TBA,4.425,2.7
HPM,500,1,TBA,TBA,,
HPM,502,1,MW 1:30pm-2:50pm,EVANS 2210 - Edward P Evans Hall 2210,3.717405397022332,3.876984126984127
HPM,536,1,W 4:10pm-7:10pm,EVANS 4230 - Edward P Evans Hall 4230,,
HPM,542,1,W 3pm-4:50pm,LEPH 101 - Laboratory of EPH 101,3.738158831908832,2.592325498575498
HPM,555,1,F 11am-12pm,LEPH 115 - Laboratory of EPH 115,3.900808323480388,3.461173059958485
HPM,555,2,F 12pm-1pm,LEPH 102 - Laboratory of EPH 102,3.900808323480388,3.461173059958485
HPM,559,1,M 1pm-2:50pm,CO47 106A - 47 College Street (CLP) 106A,,
HPM,560,1,M 5pm-6:50pm,CO47 106B - 47 College Street (CLP) 106B,3.963876463735645,3.470846735449142
HPM,564,1,W 1pm-2:50pm,CO47 106A - 47 College Street (CLP) 106A,,
HPM,573,1,W 8am-9:50am,LEPH 115 - Laboratory of EPH 115,3.738915385974209,3.92726059392726
HPM,583,1,T 1pm-2:50pm + 1,LEPH WINSL - Laboratory of EPH WINSL + 1,2.943295543665572,3.242067322424465
HPM,590,1,T 1pm-2:50pm,LEPH 115 - Laboratory of EPH 115,3.655990938885676,2.748654488786067
HPM,597,1,T 10am-11:50am,LEPH 101 - Laboratory of EPH 101,3.658221408221408,3.78886853886854
HPM,600,1,TBA,TBA,,
HPM,610,1,TBA,TBA,,
HPM,618,1,W 12pm-1:20pm,LEPH 103 - Laboratory of EPH 103,,
HPM,620,1,TBA,TBA,,
HPM,621,1,TTh 1pm-2:20pm,EVANS 4430 - Edward P Evans Hall 4430,3.639003496503496,
HPM,630,1,TBA,TBA,,
HPM,645,1,W 10am-11:50am,LEPH 108 - Laboratory of EPH 108,,
HPM,688,1,Th 1pm-2:50pm,CO47 106B - 47 College Street (CLP) 106B,,
HPM,698,1,MW 10:10am-11:30am,TBA,4.168920388122515,2.733694581280788
HPM,700,1,TBA,TBA,4.337051417065987,1.5143225349920382
HPM,995,1,M 4:10pm-7:10pm,EVANS 4410 - Edward P Evans Hall 4410,,
HSAR,143,1,TBA,TBA,3.987463768115942,2.282953761214631
HSAR,144,1,TTh 9:25am-10:15am + 1,LORIA 250 - Loria Center 250 + 1,3.633928571428571,2.397727272727272
HSAR,144,A,Th 10:30am-11:20am,TBA,3.633928571428571,2.397727272727272
HSAR,144,B,W 1:30pm-2:20pm,TBA,3.633928571428571,2.397727272727272
HSAR,144,C,Th 3:30pm-4:20pm,TBA,3.633928571428571,2.397727272727272
HSAR,144,D,Th 1:30pm-2:20pm,TBA,3.633928571428571,2.397727272727272
HSAR,144,E,W 5pm-5:50pm,TBA,3.633928571428571,2.397727272727272
HSAR,160,1,MW 10:30am-11:20am + 1,LORIA 250 - Loria Center 250 + 1,,
HSAR,160,A,W 1:30pm-2:20pm,TBA,,
HSAR,160,B,W 2:30pm-3:20pm,TBA,,
HSAR,160,C,W 4pm-4:50pm,TBA,,
HSAR,160,D,Th 10:30am-11:20am,TBA,,
HSAR,160,E,Th 1:30pm-2:20pm,TBA,,
HSAR,160,F,Th 2:30pm-3:20pm,TBA,,
HSAR,160,G,Th 3:30pm-4:20pm,TBA,,
HSAR,160,H,F 10:30am-11:20am,TBA,,
HSAR,160,I,F 1:30pm-2:20pm,TBA,,
HSAR,160,J,MW 10:30-11:20a,TBA,,
HSAR,219,1,TBA,TBA,3.935771782467948,2.477849872811081
HSAR,221,1,MW 1:30pm-2:20pm + 1,HQ L01 - Humanities Quadrangle L01 + 1,4.683076923076923,3.16
HSAR,221,A,Th 3:30pm-4:20pm,TBA,4.683076923076923,3.16
HSAR,221,B,F 10:30am-11:20am,TBA,4.683076923076923,3.16
HSAR,221,C,F 1:30pm-2:20pm,TBA,4.683076923076923,3.16
HSAR,270,1,TTh 11:35am-12:50pm,HQ C05 - Humanities Quadrangle C05,,
HSAR,271,1,MW 1pm-2:15pm,LORIA 250 - Loria Center 250,4.545454545454546,2.636363636363636
HSAR,281,1,TTh 10:30am-11:20am + 1,LORIA 250 - Loria Center 250 + 1,5.0,3.0
HSAR,281,A,T 1:30pm-2:20pm,TBA,5.0,3.0
HSAR,281,B,T 4pm-4:50pm,TBA,5.0,3.0
HSAR,281,C,Th 4pm-4:50pm,TBA,5.0,3.0
HSAR,315,1,TTh 11:35am-12:25pm + 1,LORIA 351 - Loria Center 351 + 1,4.030677655677656,3.212800162800162
HSAR,315,A,T 2:30pm-3:20pm,TBA,4.030677655677656,3.212800162800162
HSAR,315,B,Th 3:30pm-4:20pm,TBA,4.030677655677656,3.212800162800162
HSAR,376,1,TTh 9am-10:15am + 1,HQ C07 - Humanities Quadrangle C07 + 1,,
HSAR,399,1,TBA,TBA,4.171957671957672,3.082010582010582
HSAR,403,1,M 1:30pm-3:20pm,OAG OBJCT-STUD - Old Art Gallery OBJCT-STUD,,
HSAR,410,1,W 1:30pm-3:20pm,BASSLB L70 - Bass Library L70,4.556980056980056,2.125
HSAR,418,1,T 1:30pm-3:20pm,LORIA 360 - Loria Center 360,4.714285714285714,1.857142857142856
HSAR,420,1,F 9:25am-11:15am,LORIA 358 - Loria Center 358,,
HSAR,426,1,TBA,TBA,4.641729797979799,2.6493055555555562
HSAR,429,1,Th 9:25am-11:15am,RKZ 02 - Rosenkranz Hall 02,,
HSAR,432,1,T 1:30pm-3:20pm,HQ 401 - Humanities Quadrangle 401,,
HSAR,434,1,Th 1:30pm-3:20pm,LORIA 360 - Loria Center 360,,
HSAR,441,1,T 1:30pm-3:20pm,HQ C11 - Humanities Quadrangle C11,,
HSAR,446,1,F 1:30pm-3:20pm,LORIA 360 - Loria Center 360,,
HSAR,463,1,W 1:30pm-3:20pm,LORIA 360 - Loria Center 360,,
HSAR,470,1,F 9:25am-11:15am,LORIA 360 - Loria Center 360,,
HSAR,484,1,W 9:25am-11:15am,LORIA 360 - Loria Center 360,4.665948275862069,2.402298850574713
HSAR,490,1,Th 1:30pm-3:20pm + 1,HQ 401 - Humanities Quadrangle 401 + 1,3.738403491932904,2.962066365007541
HSAR,491,1,W 9:25am-11:15am,OAG OBJCT-STUD - Old Art Gallery OBJCT-STUD,,
HSAR,499,1,TBA,TBA,4.206488095238095,4.21590367965368
HSAR,512,1,TBA,TBA,,
HSAR,535,1,M 9:25am-11:15am,HQ 127 - Humanities Quadrangle 127,,
HSAR,547,1,M 1:30pm-3:20pm,LORIA B51 - Loria Center B51,,
HSAR,567,1,TTh 1pm-2:15pm,HQ L02 - Humanities Quadrangle L02,3.429228243021346,2.964039408866995
HSAR,569,1,W 1:30pm-3:20pm,LORIA 258 - Loria Center 258,,
HSAR,571,1,T 9:25am-11:15am,LORIA 360 - Loria Center 360,,
HSAR,584,1,W 1:30pm-3:20pm,SDQ LATOURETTE - Sterling Divinity Quadrangle LATOURETTE,,
HSAR,716,1,Th 1:30pm-3:20pm + 1,YUAG 054 - Yale University Art Gallery 054 + 1,4.186507936507937,3.166666666666666
HSAR,720,1,W 1:30pm-3:20pm,"PR406 203 - 406 Prospect St., Miller Hall 203",3.0,2.333333333333333
HSAR,759,1,F 2pm-4:30pm + 1,HQ 129 - Humanities Quadrangle 129 + 1,,
HSAR,804,1,TBA,TBA,4.5,2.833333333333333
HSAR,829,1,W 1:30pm-3:20pm,LORIA 358 - Loria Center 358,5.0,4.333333333333333
HSAR,832,1,F 1:30pm-3:20pm,HQ 127 - Humanities Quadrangle 127,4.3,3.628571428571429
HSAR,834,1,Th 1:30pm-3:20pm,"PR406 203 - 406 Prospect St., Miller Hall 203",,
HSAR,842,1,W 5:30pm-7:20pm,HQ 209 - Humanities Quadrangle 209,,
HSAR,843,1,F 9:25am-11:15am,OAG OBJCT-STUD - Old Art Gallery OBJCT-STUD,,
HSAR,844,1,W 11:30am-1:20pm,WLH 112 - William L. Harkness Hall 112,,
HSHM,006,1,F 2pm-5pm,HQ 109 - Humanities Quadrangle 109,,
HSHM,206,1,TTh 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.8,2.618181818181818
HSHM,206,A,F 11:35am-12:25pm,TBA,4.8,2.618181818181818
HSHM,206,B,F 1:30pm-2:20pm,TBA,4.8,2.618181818181818
HSHM,206,C,Th 5pm-5:50pm,TBA,4.8,2.618181818181818
HSHM,206,D,Th 7pm-7:50pm,TBA,4.8,2.618181818181818
HSHM,206,E,Th 2:30pm-3:20pm,TBA,4.8,2.618181818181818
HSHM,206,F,Th 3:30pm-4:20pm,TBA,4.8,2.618181818181818
HSHM,207,1,MW 11:35am-12:25pm,HLH17 101 - 17 Hillhouse Avenue 101,3.8059702364265022,3.140349032800673
HSHM,207,A,Th 1:30pm-2:20pm,TBA,3.8059702364265022,3.140349032800673
HSHM,207,B,Th 2:30pm-3:20pm,TBA,3.8059702364265022,3.140349032800673
HSHM,207,C,Th 7pm-7:50pm,TBA,3.8059702364265022,3.140349032800673
HSHM,207,D,Th 1:30pm-2:20pm,TBA,3.8059702364265022,3.140349032800673
HSHM,211,1,MW 10:30am-11:20am + 1,HQ L02 - Humanities Quadrangle L02 + 1,3.609748508098892,2.821845001228199
HSHM,211,A,W 7pm-7:50pm,TBA,3.609748508098892,2.821845001228199
HSHM,211,B,Th 1:30pm-2:20pm,TBA,3.609748508098892,2.821845001228199
HSHM,211,C,Th 2:30pm-3:20pm,TBA,3.609748508098892,2.821845001228199
HSHM,211,D,Th 4pm-4:50pm,TBA,3.609748508098892,2.821845001228199
HSHM,211,E,Th 5pm-5:50pm,TBA,3.609748508098892,2.821845001228199
HSHM,211,F,Th 7pm-7:50pm,TBA,3.609748508098892,2.821845001228199
HSHM,241,1,TBA,TBA,4.945238095238095,2.408053500284576
HSHM,406,1,TBA,TBA,4.074125874125874,3.3071095571095572
HSHM,406,2,T 9:25am-11:15am,LC 318 - Linsly-Chittenden Hall 318,4.074125874125874,3.3071095571095572
HSHM,407,1,TBA,TBA,4.171957671957672,3.082010582010582
HSHM,409,1,M 9:25am-11:15am,HQ C03 - Humanities Quadrangle C03,,
