subject,number,section,times,locations,areas,skills,num_students,rating,workload,Hu,Sc,So,L,QR,WR
ENGL,395,1,MW 14.30-15.45,LC 206,Hu,WR,7.0,4.43,3.3,True,False,False,False,False,True
ENGL,404,1,W 15.30-17.20,LC 208,Hu,[],13.0,4.4,2.95,True,False,False,False,False,False
ENGL,404,2,MW 14.30-15.45,LC 205,Hu,[],13.0,4.4,2.95,True,False,False,False,False,False
ENGL,407,1,T 13.30-15.20,WLH 013,,[],12.0,4.69,3.06,False,False,False,False,False,False
ENGL,408,1,T 15.30-17.20,LC 212,,[],11.0,4.06,2.84,False,False,False,False,False,False
ENGL,411,1,T 13.30-15.20,LC 204,Hu,[],19.0,4.29,2.55,True,False,False,False,False,False
ENGL,423,1,TTh 11.35-12.50,YK212 004A,Hu,WR,8.0,4.83,3.83,True,False,False,False,False,True
ENGL,425,1,TTh 14.30-15.45,LC 318,,[],12.0,4.46,3.2,False,False,False,False,False,False
ENGL,428,1,M 13.30-15.20,LC 104,,[],10.0,4.43,4.14,False,False,False,False,False,False
ENGL,429,1,MW 11.35-12.50,SML 177,,WR,10.0,4.5,3.67,False,False,False,False,False,True
ENGL,432,1,TTh 11.35-12.50,LC 105,,WR,8.0,4.0,4.0,False,False,False,False,False,True
ENGL,444,1,T 9.25-11.15,LC 204,Hu,[],4.0,4.64,3.91,True,False,False,False,False,False
ENGL,447,1,T 9.25-11.15,LC 205,,[],14.0,4.0,3.25,False,False,False,False,False,False
ENGL,450,1,M 13.30-15.20,LC 102,,WR,87.0,4.07,3.75,False,False,False,False,False,True
ENGL,455,1,Th 14.30-17.20,LC 212,,WR,12.0,4.84,4.31,False,False,False,False,False,True
ENGL,456,1,TTh 14.30-15.45,WLH 001,Hu,[],14.0,4.8,4.08,True,False,False,False,False,False
ENGL,460,1,M 13.30-15.20,WLH 202,,[],13.0,4.28,2.9,False,False,False,False,False,False
ENGL,462,1,T 13.30-16.30,LC 203,Hu,[],10.0,3.89,3.88,True,False,False,False,False,False
ENGL,465,1,T 15.30-17.20,LC 205,,[],11.0,4.38,3.03,False,False,False,False,False,False
ENGL,465,2,Th 13.30-15.20,LC 206,,[],12.0,4.38,3.03,False,False,False,False,False,False
ENGL,467,1,1 HTBA,,,WR,15.0,4.34,3.65,False,False,False,False,False,True
ENGL,473,1,W 13.30-15.20,LC 105,Hu,WR,19.0,4.39,3.08,True,False,False,False,False,True
ENGL,478,1,W 13.30-15.20,YK220 003,Hu,WR,8.0,4.29,3.5700000000000003,True,False,False,False,False,True
ENGL,480,1,1 HTBA,,,[],12.0,5.0,4.4,False,False,False,False,False,False
ENGL,481,1,MW 13.30-15.20,YK220 201,,[],9.0,4.6,3.61,False,False,False,False,False,False
ENGL,487,1,1 HTBA,,,[],5.0,4.71,3.75,False,False,False,False,False,False
ENGL,488,1,1 HTBA,,,[],2.0,4.47,3.36,False,False,False,False,False,False
ENGL,489,1,1 HTBA,,,[],7.0,4.69,4.27,False,False,False,False,False,False
ENGL,490,1,1 HTBA,,,[],11.0,4.55,4.38,False,False,False,False,False,False
ENGL,491,1,1 HTBA,,,[],8.0,4.17,4.33,False,False,False,False,False,False
ENGL,588,1,W 9.25-11.15,BRBL 13,,[],8.0,5.0,3.75,False,False,False,False,False,False
ENGL,756,1,Th 13.30-15.20,LC 319,,[],16.0,4.86,3.43,False,False,False,False,False,False
ENGL,833,1,1 HTBA,,,[],11.0,4.17,3.5,False,False,False,False,False,False
ENGL,847,1,M 9.25-11.15,LC 319,,[],13.0,,,False,False,False,False,False,False
ENGL,885,1,T 9.25-11.15,LC 319,,[],,,,False,False,False,False,False,False
ENGL,940,1,1 HTBA,,,[],,,,False,False,False,False,False,False
ENGL,946,1,F 10.00-12.00,WALL81 201,,[],,,,False,False,False,False,False,False
ENGL,948,1,M 13.30-15.20,WALL81 201,,[],18.0,4.18,2.88,False,False,False,False,False,False
ENGL,964,1,W 11.00-14.00,PK205 102,,[],,,,False,False,False,False,False,False
ENGL,973,1,W 15.30-17.20,LC 319,,[],7.0,4.75,3.5,False,False,False,False,False,False
ENGL,979,1,T 13.30-15.20,LORIA 360,,[],,,,False,False,False,False,False,False
ENGL,980,1,M 13.30-15.20,LC 319,,[],3.0,,,False,False,False,False,False,False
ENGL,981,1,T 15.30-17.20,WLH 202,,[],12.0,4.33,3.33,False,False,False,False,False,False
ENGL,995,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENGL,995,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENGL,995,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENGL,995,4,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENGL,995,5,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENGL,995,6,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENRG,400,1,T 14.30-17.20,KGL 119,,[],,,,False,False,False,False,False,False
ENRG,400,2,T 18.00-19.50,KGL 119,,[],,,,False,False,False,False,False,False
ENVE,120,1,TTh 13.00-14.15,WTS A30,Sc,QR,44.0,3.61,2.7,False,True,False,False,True,False
ENVE,315,1,MW 14.30-15.45,WTS A53,Sc,QR,15.0,3.04,4.25,False,True,False,False,True,False
ENVE,360,1,MW 13.00-14.15,BCT CO31,,[],24.0,3.83,3.1,False,False,False,False,False,False
ENVE,416,1,TTh 11.35-12.50,DL 120,Sc,QR,13.0,2.86,3.69,False,True,False,False,True,False
ENVE,420,1,TTh 13.00-14.20,WTS A74,,[],,,,False,False,False,False,False,False
ENVE,490,1,1 HTBA,,,[],3.0,3.8200000000000003,3.88,False,False,False,False,False,False
EP&E,215,1,M 13.30-15.20 + 1,HLH31 108,"Hu, So",[],19.0,4.44,3.2800000000000002,True,False,True,False,False,False
EP&E,215,2,T 9.25-11.15,HLH31 108,"Hu, So",[],19.0,4.44,3.2800000000000002,True,False,True,False,False,False
EP&E,221,1,W 13.30-15.20,RKZ 08,So,[],12.0,3.46,2.95,False,False,True,False,False,False
EP&E,224,1,M 9.25-11.15,LUCE 202,So,[],12.0,3.87,4.11,False,False,True,False,False,False
EP&E,227,1,T 13.30-15.20,RKZ 301,So,[],12.0,4.02,3.51,False,False,True,False,False,False
EP&E,232,1,M 15.30-17.20,WTS A68,,[],12.0,4.31,3.8200000000000003,False,False,False,False,False,False
EP&E,241,1,T 13.30-15.20,RKZ 02,So,[],7.0,4.33,3.29,False,False,True,False,False,False
EP&E,244,1,Th 9.25-11.15,WLH 202,So,[],11.0,4.55,3.39,False,False,True,False,False,False
EP&E,248,1,W 13.30-15.20 + 1,RKZ 202,So,WR,17.0,3.76,3.24,False,False,True,False,False,True
EP&E,253,1,T 13.30-15.20,RKZ 202,So,[],18.0,4.74,3.68,False,False,True,False,False,False
EP&E,297,1,F 9.25-11.15,LC 104,,[],17.0,3.83,2.21,False,False,False,False,False,False
EP&E,314,1,W 13.00-14.50,LEPH 101,So,[],,,,False,False,True,False,False,False
EP&E,315,1,TTh 13.30-14.20 + 1,WLH 116,,[],8.0,3.79,3.41,False,False,False,False,False,False
EP&E,321,1,TTh 14.30-15.45,WLH 211,So,[],8.0,3.43,3.43,False,False,True,False,False,False
EP&E,324,1,M 13.30-15.20,RKZ 202,So,[],9.0,4.2,3.43,False,False,True,False,False,False
EP&E,325,1,T 15.30-17.20,HLH31 108,So,[],14.0,4.44,2.56,False,False,True,False,False,False
EP&E,325,2,1 HTBA,,So,[],14.0,4.44,2.56,False,False,True,False,False,False
EP&E,328,1,Th 9.25-11.15,RKZ 102,,QR,7.0,3.86,2.71,False,False,False,False,True,False
EP&E,334,1,M 13.30-15.20,CO493 208,Hu,[],18.0,4.38,3.15,True,False,False,False,False,False
EP&E,339,1,M 13.30-15.20 + 1,WLH 011,,[],17.0,4.31,2.96,False,False,False,False,False,False
EP&E,344,1,W 13.30-15.20,WTS B30,So,[],,,,False,False,True,False,False,False
EP&E,347,1,T 15.30-17.20,WLH 002,So,[],21.0,4.0,3.13,False,False,True,False,False,False
EP&E,353,1,T 13.30-15.20 + 1,HLH31 108,So,[],21.0,4.6,3.2,False,False,True,False,False,False
EP&E,420,1,Th 13.30-15.20,RKZ 02,So,[],17.0,3.4,2.3,False,False,True,False,False,False
EP&E,421,1,W 18.30-20.20 + 1,HLH31 108,,[],16.0,4.42,2.74,False,False,False,False,False,False
EP&E,471,1,1 HTBA,,,[],2.0,4.33,3.0,False,False,False,False,False,False
EP&E,477,1,W 13.30-15.20,WLH 003,So,[],22.0,4.25,3.12,False,False,True,False,False,False
EP&E,478,1,T 15.30-17.20,PH 312,Hu,[],8.0,3.89,2.8200000000000003,True,False,False,False,False,False
EP&E,491,1,1 HTBA,,,[],6.0,4.19,4.25,False,False,False,False,False,False
EP&E,492,1,1 HTBA,,,[],2.0,4.02,3.45,False,False,False,False,False,False
EP&E,493,1,1 HTBA,,,[],8.0,4.02,4.39,False,False,False,False,False,False
EP&E,494,1,MW 11.35-12.25 + 1,LC 317,Hu,[],44.0,3.56,2.99,True,False,False,False,False,False
EP&E,497,1,M 13.30-15.20,RKZ 301,So,[],13.0,3.7199999999999998,3.24,False,False,True,False,False,False
EPH,500,1,1 HTBA,,,[],11.0,3.99,3.49,False,False,False,False,False,False
EPH,513,1,TTh 15.00-16.20,SHM,,[],,,,False,False,False,False,False,False
EPH,525,1,1 HTBA,,,[],,,,False,False,False,False,False,False
EPH,542,1,W 15.00-16.50,LEPH 115,,[],42.0,3.5,4.4,False,False,False,False,False,False
EPH,555,1,M 17.00-18.50,LEPH 101,,[],17.0,3.93,4.38,False,False,False,False,False,False
EPH,556,1,Th 17.00-18.50,LEPH 115,,[],,,,False,False,False,False,False,False
EPH,557,1,W 15.00-16.50,CO47 106B,,[],,,,False,False,False,False,False,False
EPH,581,1,M 12.00-12.50,CO47 106B,,[],36.0,3.67,1.37,False,False,False,False,False,False
EPH,608,1,M 17.00-18.50,LEPH 115,,[],31.0,3.5300000000000002,3.22,False,False,False,False,False,False
ER&M,216,1,W 13.30-15.20,BF S-28,So,[],7.0,4.42,2.58,False,False,True,False,False,False
ER&M,221,1,W 9.25-11.15,BRW35 221,So,[],17.0,4.54,3.3,False,False,True,False,False,False
ER&M,239,1,W 9.25-11.15,LC 318,So,[],,,,False,False,True,False,False,False
ER&M,263,1,1 HTBA,,Hu,[],,,,True,False,False,False,False,False
ER&M,291,1,W 13.30-15.20,BRW35 221,Hu,[],2.0,4.8,3.42,True,False,False,False,False,False
ER&M,293,1,MW 14.30-15.45,WLH 002,Hu,[],18.0,4.51,3.16,True,False,False,False,False,False
ER&M,300,1,Th 13.30-15.20,BRW35 221,So,[],17.0,4.54,3.11,False,False,True,False,False,False
ER&M,300,2,1 HTBA,,So,[],17.0,4.54,3.11,False,False,True,False,False,False
ER&M,313,1,TTh 13.00-14.15,WTS B31,So,[],23.0,3.84,2.76,False,False,True,False,False,False
ER&M,315,1,MW 11.35-12.50,BRW35 221,So,[],8.0,4.33,3.36,False,False,True,False,False,False
ER&M,325,1,MW 13.30-14.20,LORIA 250,Hu,[],87.0,4.47,3.65,True,False,False,False,False,False
ER&M,333,1,Th 13.30-15.20,WLH 003,Hu,[],3.0,,,True,False,False,False,False,False
ER&M,339,1,T 13.30-15.20,WLH 112,Hu,[],17.0,4.41,3.49,True,False,False,False,False,False
ER&M,345,1,TTh 13.00-14.15,LC 317,Hu,[],,,,True,False,False,False,False,False
ER&M,350,1,T 13.30-15.20,YK212 004A,Hu,[],17.0,3.7800000000000002,3.3,True,False,False,False,False,False
ER&M,356,1,T 13.30-15.20,RKZ 04,Hu,[],8.0,4.0,3.0,True,False,False,False,False,False
ER&M,357,1,W 13.30-15.20,LC 104,Hu,[],5.0,3.8,2.6,True,False,False,False,False,False
ER&M,369,1,T 13.30-15.20 + 1,WALL81 401,,[],11.0,4.39,3.31,False,False,False,False,False,False
ER&M,371,1,Th 15.30-17.20,WLH 112,So,WR,17.0,4.09,3.96,False,False,True,False,False,True
ER&M,375,1,Th 13.30-15.20,WALL81 401,Hu,[],10.0,3.49,3.4,True,False,False,False,False,False
ER&M,376,1,Th 13.30-15.20,WLH 202,So,[],14.0,4.22,3.11,False,False,True,False,False,False
ER&M,385,1,TTh 16.00-17.15,WLH 001,Hu,[],17.0,4.43,3.0,True,False,False,False,False,False
ER&M,401,1,W 13.30-15.20,YK220 001,Hu,[],17.0,4.78,3.5300000000000002,True,False,False,False,False,False
ER&M,416,1,T 15.30-17.20,CO451 B-04,Hu,[],,,,True,False,False,False,False,False
ER&M,435,1,W 9.25-11.15,LC 206,Hu,WR,16.0,4.24,3.06,True,False,False,False,False,True
ER&M,436,1,Th 15.30-17.20,LC 206,Hu,WR,15.0,4.14,3.81,True,False,False,False,False,True
ER&M,452,1,T 9.25-11.15,LORIA 259,Hu,[],,,,True,False,False,False,False,False
ER&M,472,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ER&M,492,1,1 HTBA,,,[],13.0,4.45,4.15,False,False,False,False,False,False
EVST,030,1,TTh 9.00-10.15,WTS A35,"Hu, So",[],8.0,3.73,3.19,True,False,True,False,False,False
EVST,100,1,MW 14.30-15.45,AKW 100,Sc,QR,24.0,2.58,2.81,False,True,False,False,True,False
EVST,189,1,TTh 10.30-11.20,DL 220,Hu,[],116.0,3.62,2.64,True,False,False,False,False,False
EVST,205,1,TTh 16.00-17.15,WTS A30,,[],10.0,3.4,3.1,False,False,False,False,False,False
EVST,211,1,MW 10.30-11.20 + 1,WLH 119,Hu,[],78.0,3.62,2.59,True,False,False,False,False,False
EVST,226,1,1 HTBA,,So,[],64.0,3.42,2.01,False,False,True,False,False,False
EVST,227,1,W 9.25-11.15,WTS A48,,[],13.0,4.55,2.55,False,False,False,False,False,False
EVST,247,1,M 13.30-15.20,RKZ 301,So,[],13.0,3.7199999999999998,3.24,False,False,True,False,False,False
EVST,255,1,TTh 13.30-14.20 + 1,LC 101,So,[],84.0,3.5700000000000003,2.45,False,False,True,False,False,False
EVST,265,1,MW 13.00-14.15,ESC 200,Sc,[],2.0,2.03,2.63,False,True,False,False,False,False
EVST,285,1,T 13.00-15.50,KRN 321,So,[],9.0,4.18,3.21,False,False,True,False,False,False
EVST,290,1,T 9.25-11.15,WLH 202,,[],19.0,3.51,3.48,False,False,False,False,False,False
EVST,305,1,T 13.30-15.20,WTS A32,So,[],11.0,4.1,2.8,False,False,True,False,False,False
EVST,344,1,TTh 13.00-14.15,ESC 110,Sc,[],9.0,3.47,3.17,False,True,False,False,False,False
EVST,362,1,TTh 9.00-10.15,ESC 110,Sc,QR,11.0,4.29,3.73,False,True,False,False,True,False
EVST,368,1,Th 13.30-15.20,LC 205,Hu,WR,10.0,3.0,2.75,True,False,False,False,False,True
EVST,378,1,TTh 14.30-15.45,WLH 117,So,[],24.0,4.0,2.23,False,False,True,False,False,False
EVST,400,1,TTh 11.35-12.50,OML 201,Sc,[],15.0,4.01,2.67,False,True,False,False,False,False
EVST,415,1,MW 13.00-14.15,AKW 100,,[],18.0,4.09,2.4,False,False,False,False,False,False
EVST,431,1,TTh 10.30-11.50,S 24,Sc,[],,,,False,True,False,False,False,False
EVST,464,1,W 10.30-13.20 + 1,CCAM,,[],14.0,3.6,3.8,False,False,False,False,False,False
EVST,473,1,Th 16.00-17.50,KRN 321,"Hu, So",[],12.0,3.85,2.42,True,False,True,False,False,False
EVST,496,1,W 19.00-20.50,WTS A30,,[],30.0,3.62,3.43,False,False,False,False,False,False
F&ES,009,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,1008,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1010,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1020,2,M 16.00-17.20,,,[],1.0,,,False,False,False,False,False,False
F&ES,1020,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1030,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1035,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1040,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1050,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1052,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1053,1,1 HTBA,,,[],,,,False,False,False,False,False,False
F&ES,1054,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1075,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1130,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,1140,1,1 HTBA,,,[],5.0,,,False,False,False,False,False,False
F&ES,1147,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1153,1,1 HTBA,,,[],7.0,,,False,False,False,False,False,False
F&ES,1153,2,1 HTBA,,,[],7.0,,,False,False,False,False,False,False
F&ES,1155,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1158,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1160,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1178,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,1180,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1185,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,1193,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1195,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1198,1,1 HTBA,,,[],,,,False,False,False,False,False,False
F&ES,1200,1,1 HTBA,,,[],10.0,,,False,False,False,False,False,False
F&ES,1210,1,1 HTBA,,,[],4.0,,,False,False,False,False,False,False
F&ES,1215,1,1 HTBA,,,[],6.0,,,False,False,False,False,False,False
F&ES,1230,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1240,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1243,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1260,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1261,1,1 HTBA,,,[],,,,False,False,False,False,False,False
F&ES,1263,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1270,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,1320,1,1 HTBA,,,[],4.0,,,False,False,False,False,False,False
F&ES,1330,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1340,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1350,1,1 HTBA,,,[],5.0,,,False,False,False,False,False,False
F&ES,1363,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1364,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1390,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1400,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,1408,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1420,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1457,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,1460,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1469,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,1470,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1473,1,1 HTBA,,,[],4.0,,,False,False,False,False,False,False
F&ES,1490,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,1500,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2008,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2010,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2020,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2030,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,2040,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,2050,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2054,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2072,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2075,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2080,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2110,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2120,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2130,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,2140,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2143,1,1 HTBA,,,[],,,,False,False,False,False,False,False
F&ES,2153,1,1 HTBA,,,[],4.0,,,False,False,False,False,False,False
F&ES,2158,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,2160,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2175,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2180,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2185,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2200,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,2210,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2215,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2240,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2242,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2257,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,2260,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2261,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2263,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2270,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2320,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2350,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,2363,1,1 HTBA,,,[],,,,False,False,False,False,False,False
F&ES,2364,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2390,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,2400,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2408,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2469,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2470,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,2500,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,255,1,TTh 13.30-14.20 + 1,LC 101,So,[],84.0,3.5700000000000003,2.45,False,False,True,False,False,False
F&ES,285,1,T 13.00-15.50,KRN 321,So,[],9.0,4.18,3.21,False,False,True,False,False,False
F&ES,290,1,T 9.25-11.15,WLH 202,,[],19.0,3.51,3.48,False,False,False,False,False,False
F&ES,3010,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,3020,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,3035,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3040,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3050,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3054,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,3072,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3110,1,1 HTBA,,,[],4.0,,,False,False,False,False,False,False
F&ES,3130,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3140,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,3143,1,1 HTBA,,,[],,,,False,False,False,False,False,False
F&ES,3158,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,3160,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,3175,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3180,1,1 HTBA,,,[],,,,False,False,False,False,False,False
F&ES,3185,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3195,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3215,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3240,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3257,1,1 HTBA,,,[],,,,False,False,False,False,False,False
F&ES,3260,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,3261,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3320,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3350,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3363,1,1 HTBA,,,[],,,,False,False,False,False,False,False
F&ES,3364,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3390,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3400,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
F&ES,3408,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3420,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
F&ES,344,1,TTh 13.00-14.15,ESC 110,Sc,[],9.0,3.47,3.17,False,True,False,False,False,False
F&ES,3469,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,3470,1,1 HTBA,,,[],,,,False,False,False,False,False,False
F&ES,3500,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
F&ES,577,1,M 18.00-21.00,S 24,,[],28.0,,,False,False,False,False,False,False
F&ES,584,1,T 18.00-20.50,KRN G01,,[],34.0,,,False,False,False,False,False,False
F&ES,592,1,W 10.30-13.20 + 1,CCAM,,[],1.0,,,False,False,False,False,False,False
